,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
52,Sat Sep 03 19:44:34 +0000 2022,1566150175999070211,David Ornstein,🚨 EXCL: Chelsea recruitment chief Scott McLachlan has left club. Gone on own terms to take up exec-level role elsew… https://t.co/UH7XkkkJId,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
53,Sat Sep 03 09:05:26 +0000 2022,1565989333085179904,David Ornstein,"RT @TheAthleticUK: 🗣 Senior players pushed for reinforcements after Brentford loss
📈 Ten Hag's initial £120m budget almost doubled to £229m…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
54,Fri Sep 02 15:30:08 +0000 2022,1565723757116792837,David Ornstein,"RT @TheAthleticUK: 🍝 Boehly's hotel base &amp; dinners w/ rivals
🗣 Disagreement w/ Granovskaia &amp; Cech over Lukaku
📝 New strategy on contracts &amp;…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
55,Fri Sep 02 15:15:35 +0000 2022,1565720095896354818,David Ornstein,"RT @FIVEUK: Good move for all parties?

@David_Ornstein breaks down the deal which has seen Aubameyang join Chelsea speaking with @joelbeya…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
56,Fri Sep 02 10:10:16 +0000 2022,1565643262832025601,David Ornstein,"RT @DTathletic: 🌳 21 in, 22 out
🌳 Over £150m on new players
🌳 Why #NFFC spent so big
🌳 Role of owner's son
🌳 Issues with resentful clubs
🌳…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
57,Fri Sep 02 09:56:53 +0000 2022,1565639892767772672,David Ornstein,@Fadumo_oo @wearebcoms Thought you were a different class all day 🌟,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
58,Thu Sep 01 23:05:35 +0000 2022,1565475987139137536,David Ornstein,🚨 EXCL: Bamba Dieng deal ALIVE! Further medical tests on Friday as Nice look to revive deal for Marseille forward.… https://t.co/sn1mqy8r8T,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
59,Thu Sep 01 22:18:18 +0000 2022,1565464088917991424,David Ornstein,🚨 Leeds explored late move for Blackburn striker Ben Brereton Diaz. Told #LUFC were ready to do it but (like all ot… https://t.co/SEsHRXuNHn,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
60,Thu Sep 01 21:20:17 +0000 2022,1565449487061028864,David Ornstein,🚨 Bid rejected &amp; sounds like Arsenal pursuit of Aston Villa midfielder Douglas Luiz is over @TheAthleticUK #AFC… https://t.co/scwKZHSVsq,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
61,Thu Sep 01 20:43:22 +0000 2022,1565440199215259649,David Ornstein,🚨 Arsenal understood to have made 3rd offer for Douglas Luiz. Latest proposal said to be £25m. Aston Villa adamant… https://t.co/jrFTtivvsG,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
