,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
78,Wed Aug 31 14:41:44 +0000 2022,1564986804276809730,Transfer News,@HuzyImran93 It’s common in any deal. It’s very rare you’ll see every news outlet reporting the same thing.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
79,Wed Aug 31 14:38:58 +0000 2022,1564986105182789633,Transfer News,@fORgEtMeAlWays_ @Wildin9 https://t.co/sc0nfPgp7G,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
80,Wed Aug 31 14:35:58 +0000 2022,1564985353068584964,Transfer News,@ToonMouthTyne https://t.co/sc0nfPgp7G,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
81,Wed Aug 31 14:34:26 +0000 2022,1564984964495642627,Transfer News,@Wildin9 I’ve heard multiple times for a couple of weeks now that a final bid for James Maddison can’t be ruled out… https://t.co/UUghv1VXgF,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
82,Wed Aug 31 14:33:32 +0000 2022,1564984737646641152,Transfer News,"@ReidyCoyne I would assume so, yes.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
83,Wed Aug 31 14:33:16 +0000 2022,1564984672127434752,Transfer News,@HuzyImran93 We’ve been linked with Mudryk since January. Everton have made a bid too.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
84,Wed Aug 31 14:31:57 +0000 2022,1564984341234606086,Transfer News,@joegeard_ Newcastle interested. Arsenal planned to move for him but defensive midfield injuries have switched thei… https://t.co/P6Ict0JLbg,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
85,Wed Aug 31 14:30:03 +0000 2022,1564983861888548864,Transfer News,"Arsenal still in talks to sign both Danilo and Mykhaylo Mudryk before deadline.

Discussions with Palmeiras progres… https://t.co/Zpjigc3C3n",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
86,Tue Aug 30 23:56:43 +0000 2022,1564764079130116102,Transfer News,@GeordieDubravka Smaller deals certainly more likely but I’ve heard over and over that we can’t rule out another bi… https://t.co/jmmjRPDeOY,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
87,Tue Aug 30 23:53:35 +0000 2022,1564763294266785794,Transfer News,"@HarrisOtisO My information is exactly the same as it has been all summer: very unlikely, not a realistic target.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
88,Tue Aug 30 23:52:54 +0000 2022,1564763121067200521,Transfer News,@clc_miauk No update on midfielders.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
89,Tue Aug 30 23:52:23 +0000 2022,1564762989198278657,Transfer News,@TommyFulf No chance of all three. Budget is tight.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
90,Tue Aug 30 23:51:26 +0000 2022,1564762751989436416,Transfer News,@GeordieDubravka Very possible.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
91,Tue Aug 30 23:51:18 +0000 2022,1564762715910012929,Transfer News,"@adebolaabayomi No update, sorry.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
92,Tue Aug 30 23:48:42 +0000 2022,1564762061632143360,Transfer News,Mykhaylo Mudryk now considered high up on Arsenal’s list and a move could possibly materialise if it can be done at… https://t.co/xkonHGrQGL,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
